,name,ykiho,top5
8235,에덴의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNzEjJDEjJDgjJDgz,"['당뇨병', '방광염', '알레르기질환', '장염', '티눈']"
8236,이규영소아청소년과의원,JDQ4MTYyMiM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNzEjJDEjJDgjJDgz,"['비염', '알레르기질환', '장염', '호흡계통의 질환', '환경성질환_천식']"
8237,삼성뉴방외과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDYjJDgz,"['갑상선기능저하증', '갑상선기능항진증', '갑상선암', '생활습관병_유방암', '호흡계통의 질환']"
8238,신내과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQyIyQzIyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz,"['감기', '고혈압', '관절병증', '당뇨병', '호흡계통의 질환']"
8239,하양중앙내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,"['감기', '고혈압', '당뇨병', '위식도 역류질환', '장염']"
8240,서대구제통마취과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,"['거북목(일자목)증후군', '관절병증', '근막통증증후군', '척추질환', '테니스 엘보']"
8241,여수산부인과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,"['방광염', '성매개감염병', '신경인성 방광', '요실금 ', '질염']"
8242,임비뇨기과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNjEjJDEjJDgjJDgz,"['대상포진', '방광염', '신경인성 방광', '알레르기질환', '전립선증식증']"
8243,준소아과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz,"['감기', '비염', '알레르기질환', '장염', '호흡계통의 질환']"
8244,푸른내과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '비염']"
8245,지상휘신경외과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,"['고혈압', '관절병증', '오십견', '정신및행동장애', '척추질환']"
8246,비젼내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQyIyQ3IyQwMCQzNjEwMDIjNDEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '골다공증', '당뇨병', '장염']"
8247,한영철외과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkMzgxMTkxIzExIyQxIyQ3IyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz,"['고혈압', '관절병증', '당뇨병', '척추질환', '호흡계통의 질환']"
8248,남도의원,JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz,"['고혈압', '비염', '알레르기질환', '척추질환', '호흡계통의 질환']"
8249,최내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEyMjIjNTEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
8250,라비아의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,"['대상포진', '알레르기질환', '척추질환', '탈모', '티눈']"
8251,강남정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQyIyQxIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,"['골절', '관절병증', '오십견', '척추질환', '테니스 엘보']"
8252,성심내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQ5IyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,"['감기', '고혈압', '당뇨병', '위식도 역류질환', '척추질환']"
8253,화명내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz,"['감기', '고지혈증', '고혈압', '당뇨병', '위식도 역류질환']"
8254,다사랑내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,"['고혈압', '당뇨병', '비염', '장염', '호흡계통의 질환']"
8255,세종다사랑가정의학과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,"['거북목(일자목)증후군', '고혈압', '당뇨병', '비염', '척추질환']"
8256,최준호내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,"['고혈압', '관절병증', '당뇨병', '위식도 역류질환', '호흡계통의 질환']"
8257,연세누리소아청소년과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,"['고혈압', '비염', '안구건조증', '알레르기질환', '호흡계통의 질환']"
8258,내곡소아청소년과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,"['고혈압', '비염', '알레르기질환', '중이염', '호흡계통의 질환']"
8259,티아이피재활의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '근막통증증후군', '오십견', '척추질환', '테니스 엘보']"
8260,부천사랑안과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,"['각막염', '녹내장', '망막(맥락막·유리체) 질환', '백내장', '안구건조증']"
8261,연세더블유의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz,"['감기', '대상포진', '알레르기질환', '티눈', '화상']"
8262,신이경의바로정형외과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '순환계통의 질환', '척추질환']"
8263,화인마취통증의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,"['관절병증', '발목염좌긴장', '오십견', '척추질환', '테니스 엘보']"
8264,하이재활의학과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '관절병증', '근막통증증후군', '발목염좌긴장', '척추질환']"
8265,청담정신건강의학과의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,"['비염', '우울증', '정신및행동장애', '조울증', '치매']"
8266,소하이비인후과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz,"['감기', '비염', '위식도 역류질환', '중이염', '호흡계통의 질환']"
8267,유마비엔디의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '알레르기질환', '정신및행동장애']"
8268,휴먼피부과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,"['건선', '대상포진', '백반증', '알레르기질환', '화상']"
8269,아주속편한의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEwMDIjODEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '위식도 역류질환', '장염', '호흡계통의 질환']"
8270,하가정의학과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,"['감기', '고혈압', '비염', '장염', '호흡계통의 질환']"
8271,바른의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,"['고혈압', '관절병증', '근막통증증후군', '오십견', '척추질환']"
8272,사랑해정신건강의학과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
8273,123내과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjE4MzIjNTEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '지방간']"
8274,가톨릭연합내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDIjJDgz,"['고혈압', '당뇨병', '생활습관병_심장병', '염증성 관절병증', '호흡계통의 질환']"
8275,참서울소아청소년과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,"['감기', '알레르기질환', '장염', '폐렴', '호흡계통의 질환']"
8276,단단한정형외과의원,JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '발목염좌긴장', '척추질환']"
8277,코끼리소아청소년과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,"['감기', '비염', '알레르기질환', '장염', '호흡계통의 질환']"
8278,우리동네30분의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '우울증', '정신및행동장애', '치매']"
8279,뉴하트의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '장염', '하지의 정맥류', '허혈성심질환_협심증']"
8280,하나종합내과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '비염', '위식도 역류질환']"
8281,명성김주형의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ3MiQzNjEyMjIjODEjJDEjJDIjJDgz,"['고혈압', '근막통증증후군', '비염', '알레르기질환', '척추질환']"
8282,아이보리소아청소년과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNjEjJDEjJDAjJDgz,"['비염', '알레르기질환', '장염', '중이염', '호흡계통의 질환']"
8283,동작샘이비인후과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,"['감기', '난청', '비염', '호흡계통의 질환', '환경성질환_천식']"
8284,센트럴가정의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,"['감기', '고혈압', '당뇨병', '알레르기질환', '장염']"
8285,고려신경외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '오십견', '척추질환']"
8286,미사랑의원,JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,"['건선', '대상포진', '알레르기질환', '탈모', '화상']"
8287,자이의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQyIyQ5IyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,"['대상포진', '알레르기질환', '탈모', '티눈', '화상']"
8288,연세베러의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,"['감기', '고혈압', '대상포진', '알레르기질환', '탈모']"
8289,레이필의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,"['불면증', '알레르기질환', '영양결핍']"
8290,에이스피부과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz,"['대상포진', '알레르기질환', '탈모', '티눈', '화상']"
8291,굿모닝연합의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '고혈압', '관절병증', '오십견', '척추질환']"
8292,지성의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,"['고혈압', '관절병증', '당뇨병', '알레르기질환', '호흡계통의 질환']"
8293,연세유앤김정신과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjODEjJDEjJDYjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
8294,해맑은정신건강의학과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
8295,은혜산부인과의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,"['난소암', '방광염', '성매개감염병', '신경인성 방광', '질염']"
8296,우리이비인후과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,"['감기', '난청', '비염', '이명', '호흡계통의 질환']"
8297,마학기가정의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDAjJDgz,"['고혈압', '당뇨병', '비염', '알레르기질환', '치매']"
8298,정이비인후과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz,"['감기', '난청', '비염', '중이염', '호흡계통의 질환']"
8299,문산서울정형외과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,"['고혈압', '골절', '관절병증', '오십견', '척추질환']"
8300,소리의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,"['난청', '비염', '알레르기질환', '이명', '중이염']"
8301,평화안과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ4MiQzNjEyMjIjNTEjJDEjJDYjJDgz,"['각막염', '녹내장', '백내장', '안구건조증', '알레르기질환']"
8302,더감동의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNzEjJDEjJDgjJDgz,"['신경인성 방광', '알레르기질환', '요로결석증', '전립선증식증', '티눈']"
8303,서울아산의원,JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEwMDIjNTEjJDEjJDIjJDgz,"['고혈압', '근막통증증후군', '알레르기질환', '척추질환', '호흡계통의 질환']"
8304,센텀삼성비뇨의학과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEyMjIjNTEjJDEjJDYjJDgz,"['방광염', '신경인성 방광', '알레르기질환', '요로결석증', '전립선증식증']"
8305,제이드림의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,"['감기', '고혈압', '당뇨병', '위식도 역류질환', '척추질환']"
8306,속속내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '장염']"
8307,팔팔연합의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNzEjJDEjJDgjJDgz,"['고혈압', '관절병증', '알레르기질환', '오십견', '척추질환']"
8308,유승진내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDIjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '장염']"
8309,애플의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5MiQyNjE4MzIjNzEjJDEjJDgjJDgz,"['건선', '관절병증', '순환계통의 질환', '알레르기질환', '정신및행동장애']"
8310,다정산부인과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,"['방광염', '불임', '성매개감염병', '영양결핍', '질염']"
8311,제중안과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjEwMDIjNDEjJDEjJDgjJDgz,"['각막염', '망막(맥락막·유리체) 질환', '백내장', '안구건조증', '알레르기질환']"
8312,마디웃는연합신경외과의원,JDQ4MTYyMiM4MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,"['거북목(일자목)증후군', '관절병증', '오십견', '척추질환', '테니스 엘보']"
8313,제이에스(JS)항외과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '근막통증증후군', '치질', '하지의 정맥류']"
8314,안양세종의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz,"['고혈압', '관절병증', '당뇨병', '알레르기질환', '호흡계통의 질환']"
8315,문이비인후과의원,JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,"['난청', '비염', '이명', '중이염', '호흡계통의 질환']"
8316,오필승정형외과의원,JDQ4MTYyMiM3MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,"['거북목(일자목)증후군', '관절병증', '오십견', '척추질환', '테니스 엘보']"
8317,미소의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz,"['고혈압', '근막통증증후군', '비염', '알레르기질환', '티눈']"
8318,정다운내과의원,JDQ4MTYyMiM4MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,"['고혈압', '근막통증증후군', '알레르기질환', '척추질환', '호흡계통의 질환']"
8319,마인드랩공간정신건강의학과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,"['간암', '백혈병', '우울증', '정신및행동장애', '조울증']"
8320,청라성모정형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDYjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '척추질환', '테니스 엘보']"
8321,서울정형외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '오십견', '척추질환']"
8322,편안한내과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjEwMDIjNjEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '장염', '호흡계통의 질환']"
8323,프라임의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjNDEjJDEjJDQjJDgz,"['고혈압', '대상포진', '알레르기질환', '호흡계통의 질환', '화상']"
8324,성모내과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz,"['고혈압', '당뇨병', '위식도 역류질환', '정신및행동장애', '호흡계통의 질환']"
8325,비너스여성외과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,"['갑상선기능저하증', '갑상선기능항진증', '갑상선암', '생활습관병_유방암', '영양결핍']"
8326,광명정신건강의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
8327,연세이비인후과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,"['감기', '비염', '알레르기질환', '중이염', '호흡계통의 질환']"
8328,최시영정신건강의학과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz,"['ADHD(과활동성 주의력 결핍장애)', '우울증', '정신및행동장애', '조울증', '치매']"
8329,은내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '당뇨병', '장염', '호흡계통의 질환']"
8330,오관수의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQxMyQzNjEyMjIjNTEjJDEjJDYjJDgz,"['대상포진', '방광염', '신경인성 방광', '알레르기질환', '전립선증식증']"
8331,이에스우리안과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjODEjJDEjJDIjJDgz,"['각막염', '근시', '망막(맥락막·유리체) 질환', '백내장', '안구건조증']"
8332,동작성모이비인후과의원,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,"['감기', '난청', '비염', '위식도 역류질환', '호흡계통의 질환']"
8333,비전이비인후과소아청소년과의원,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,"['감기', '비염', '중이염', '폐렴', '호흡계통의 질환']"
8334,탑정형외과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '오십견', '척추질환']"
8335,다대안심내과의원,JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz,"['고지혈증', '고혈압', '당뇨병', '위식도 역류질환', '장염']"
8336,송천정형외과의원,JDQ4MTYyMiM2MSMkMiMkNiMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,"['거북목(일자목)증후군', '골절', '관절병증', '오십견', '척추질환']"
8337,이태인마취통증의학과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,"['관절병증', '손목터널증후군', '오십견', '척추질환', '테니스 엘보']"
8338,연세피부과의원,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,"['대상포진', '알레르기질환', '탈모', '티눈', '화상']"
8339,논현이이주내과의원,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDgjJDgz,"['고지혈증', '고혈압', '골다공증', '당뇨병', '위식도 역류질환']"
